site,shape,run,owned,section,triage,near_tr,target,sample
084DA8D4,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084DAB3C,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084DADA4,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084DB00C,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084DB274,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084DB4DC,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084DB744,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084DB9AC,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084DBC14,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084DBE7C,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084DC0E4,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084DC34C,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084DC5B4,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084DC81C,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084DCA84,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084DCCEC,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084DCF54,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084DD1BC,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084DD424,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084DD68C,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084DD8F4,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084DDB5C,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084DDDC4,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084DE02C,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084DE294,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084DE4FC,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084DE764,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084DE9CC,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084DEC34,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084DEE9C,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084DF104,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084DF36C,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084DF5D4,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084DF83C,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084DFAA4,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084DFD0C,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084DFF74,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084E01DC,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084E0444,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084E06AC,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084E0914,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084E0B7C,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084E0DE4,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084E104C,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084E12B4,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084E151C,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084E1784,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084E19EC,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084E1C54,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084E1EBC,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084E2124,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084E238C,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084E25F4,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084E285C,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084E2AC4,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084E2D2C,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084E2F94,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084E31FC,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084E3464,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084E36CC,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084E3934,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084E3B9C,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084E3E04,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084E406C,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084E42D4,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084E453C,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084E45CC,isolated,1,UNCLAIMED,,noise,,084CEB90,￣￣迷、、、、、、_迷d_□迷、、_□
084E47A4,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084E4A0C,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084E4C74,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084E4EDC,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084E5144,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084E53AC,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084E5614,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084E587C,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084E5AE4,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084E5D4C,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084E5FB4,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084E621C,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084E6484,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084E6514,isolated,1,UNCLAIMED,,MISSING,,084CF708,？？迷t惑惑惑惑惑老妄惑枠枠枠枠枠辈妄枠枠辈老枠枠辈妄枠枠枠枠枠枠辈妄枠
084E66EC,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084E6954,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084E6BBC,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084E6E24,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084E708C,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084E72F4,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084E755C,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084E77C4,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084E7A2C,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084E7C94,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084E7EFC,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084E8164,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084E81F4,isolated,1,UNCLAIMED,,MISSING,,084D08A0,？？迷dddう□惑□妄辈毛炉d
084E83CC,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084E8634,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
084E86C4,isolated,1,UNCLAIMED,,MISSING,,084D0B14,？？□迷d_□_炉t篭妄辈妄辈□d_迷c、
084E889C,isolated,1,claimed,location_names,,,080A548C,未登録　　　　　　　　　　　　　ヴァルハラ－スラム　B1@@@@ヴァルハ
